LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
02MAYH,NYCEEC,M,Hudson Guild,,646-649-2351,410 West 40 Street,10018,1,40,,12,985826,215163,mrush@hudsonguild.org,https://http://hudsonguild.org,3,6,02MAYH,info,8:30:00 AM,,,0,0,0,1,,1
02MBBE,NYCEEC,M,Lexington Children's Center,,212-410-1060,115 East 98 Street,10029,1,20,,40,997864,226383,rbeza@aol.com,www.Lexingtonchildren'scenter.com,3,7,02MBBE,info,8:00:00 AM,0,1,0,0,0,1,,
02MBGQ,NYCEEC,M,CCLC at 4 NY Plaza,,212-513-7367,4 New York Plaza,10004,1,31,,,981192,195283,lpacheco@cclc.com,https://cclc.com/4nyplaza,7,6,02MBGQ,info,9:00:00 AM,1,1,0,0,0,0,,1
02MBHH,NYCEEC,M,Center Annex (Tribeca Early Childhood Center),,212-925-5641,21 Saint Johns Lane,10013,1,18,,,982687,202114,jeng@cpc-nyc.org,https://www.cpc-nyc.org/programs/early-childhood-services/tribeca-early-childhood-center,3,6,02MBHH,info,8:30:00 AM,0,0,0,0,0,1,,
02MBHM,NYCEEC,M,Childcare Partners NY West,,212-797-1110,20 West Street,10004,1,37,,,979879,196574,Manhattan@tlechildcare.com,www.manhattan.tlechildcare.com,3,3,02MBHM,info,8:00:00 AM,0,1,0,0,0,0,,
02MBIW,NYCEEC,M,Creative Steps Early Childhood Center,,212-982-2273,4 Washington Square Village,10012,1,20,,,985093,204263,creativesteps@universitysettlement.org,www.universitysettlement.org/creativesteps,7,3,02MBIW,info,8:40:00 AM,1,1,0,0,0,0,,
02MBJS,NYCEEC,M,NY Preschool TriBeCa,,212-334-3301,88 Leonard Street,10013,1,18,,,982942,200504,tribeca@nykidsclub.com,http://www.nypre.com/,7,4,02MBJS,info,8:45:00 AM,1,1,0,0,0,0,,
02MBJV,NYCEEC,M,Victoria Children's Center,,212-625-1828,323 Grand Street,10002,1,56,,,986841,200508,info@victoriachildrensgroup.com,www.victoriachildrensgroup.com,3,4,02MBJV,info,8:20:00 AM,1,1,0,0,0,0,,1
02MBLL,NYCEEC,M,Manhattan Schoolhouse,,212-879-4400,1608 First Avenue,10028,1,38,,,997949,221731,info@manhattanschoolhouse.com,manhattanschoolhouse.com,2,6,02MBLL,info,8:00:00 AM,1,1,0,0,0,0,,
02MBMK,NYCEEC,M,Vanderbilt Ymca,,212-630-9645,224 East 47 Street,10017,1,18,,,992371,213647,jmata@ymcanyc.org,,5,9,02MBMK,info,,,,0,0,0,0,,
02MBMN,NYCEEC,M,NYPreSchool 94th Street,,212-400-0553,345 EAST 94 STREET,10128,1,18,,,998946,224362,stephanie.t@nypre.com,,5,9,02MBMN,info,,,,0,0,0,0,,
02Z015,PKC,M,District 2 Pre-K Center at 2-26 Washington St,,212-422-6310,2-26 Washington Street,10004,1,36,,,979937,196397,Cgalante2@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District2PKC,2,9,02Z015,info,8:40:00 AM,0,0,0,0,0,0,,1
02Z034,PKC,M,District 2 Pre-K Center at P.S. 343 The Peck Slip School,,212-422-6310,1 Peck Slip,10038,1,90,,,983653,197502,Cgalante2@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District2PKC,2,9,02Z034,info,8:40:00 AM,0,0,0,0,0,0,,1
02Z065,PKC,M,District 2 Pre-K Center at 52 Chambers Street,,212-422-6310,52 Chambers Street,10007,1,72,,,982673,199218,Cgalante2@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District2PKC,2,9,02Z065,info,8:40:00 AM,0,0,0,0,0,0,,
02Z089,PKC,M,District 2 Pre-K Center at 10 Reade Street,,212-422-6310,10 Reade Street,10007,1,36,,,983256,199305,cgalante2@schools.nyg.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District2PKC,2,9,02Z089,info,8:40:00 AM,0,0,0,0,0,0,,
02Z121,PKC,M,District 2 Pre-K Center at 252 East 57 Street,,212-422-6310,252 East 57 Street,10022,1,144,,,993703,215832,CGalante2@schools.nyc.gov,,5,9,02Z121,info,,0,0,0,0,0,0,,
02Z122,PKC,M,District 2 Pre-K Center at 1683 Third Avenue,,212-422-6310,1683 3 Avenue,10128,1,90,,,998150,224906,CGalante2@schools.nyc.gov,,5,9,02Z122,info,,0,0,0,0,0,0,,
02Z128,PKC,Z,District 2 Pre-K Center at 355 East 76 Street,,212-422-6310,355 East 76 Street,10021,1,180,,,996658,220125,,,5,9,02Z128,info,,,,0,0,0,0,,1
02Z129,PKC,Z,District 2 Pre-K Center at 606 West 57 Street,,212-422-6310,606 West 57 Street,10019,1,72,,,986481,220002,,,5,9,02Z129,info,,,,0,0,0,0,,1
03M009,DOE,M,P.S. 9 Sarah Anderson,,212-678-2812,100 West 84 Street,10024,1,18,,,991527,225333,RYoskowitz@schools.nyc.gov,www.PS9.org,5,9,03M009,info,,,,0,0,0,0,,
03M076,DOE,M,P.S. 76 A. Philip Randolph,,212-678-2865,220 West 121 Street,10027,1,36,,,997726,233142,cdeberr@schools.nyc.gov,http://schools.nyc.gov/schoolportals/03/m076,3,3,03M076,info,8:20:00 AM,1,1,0,0,0,0,,1
03M084,DOE,M,P.S. 84 Lillian Weber,,212-799-2534,32 West 92 Street,10025,1,108,,,993059,226926,ELolis@schools.nyc.gov,,5,9,03M084,info,,,,0,0,0,0,,
03M087,DOE,M,P.S. 87 William Sherman,,212-678-2826,160 West 78 Street,10024,1,18,,,990406,224094,sguirguis@ps87.info,www.ps87.info,7,3,03M087,info,8:20:00 AM,0,0,0,0,0,0,,
03M145,DOE,M,"P.S. 145, The Bloomingdale School",<b>Note:</b> Program offers Russian and Spanish Dual Language programming.,212-678-2857,150 West 105 Street,10025,1,54,,,993925,230396,nrusso10@schools.nyc.gov,http://schools.nyc.gov/schoolportals/03/m145,2,3,03M145,info,8:15:00 AM,,,0,0,0,0,,
03M149,DOE,M,P.S. 149 Sojourner Truth,,646-672-9020,41 West 117 Street,10026,1,36,,,998595,231664,CAguirr@schools.nyc.gov,http://schools.nyc.gov/schoolportals/03/m149,2,3,03M149,info,8:20:00 AM,,,0,0,0,0,,1
03M163,DOE,M,P.S. 163 Alfred E. Smith,,212-678-2854,163 West 97 Street,10025,1,36,,,992914,228816,wsantana2@schools.nyc.gov,ps163pa.org,2,7,03M163,info,8:20:00 AM,0,0,109,0,0,0,,
03M165,DOE,M,P.S. 165 Robert E. Simon,,212-678-2873,234 West 109 Street,10025,1,36,,,993633,231720,parentcoordinator@robertesimon.org,https://psms165.org,2,3,03M165,info,8:00:00 AM,,,0,0,0,0,,
03M180,DOE,M,P.S. 180 Hugo Newman,,212-678-2849,370 West 120 Street,10027,1,90,,,996478,233557,msullivan18@schools.nyc.gov,www.hugonewmanprep.org,2,3,03M180,info,8:00:00 AM,0,1,109,0,0,0,,
03M185,DOE,M,P.S. 185 - The Early Childhood Discovery and Design Magnet School,,212-534-7490,20 West 112 Street,10026,1,72,,,998288,230122,JMurphy32@schools.nyc.gov,http://schools.nyc.gov/schoolportals/03/m185,3,3,03M185,info,8:00:00 AM,,,0,0,0,0,,1
03M191,DOE,M,The Riverside School for Makers and Artists,,212-757-4343,300 West 61 Street,10023,1,90,,,987128,220859,LKevill@schools.nyc.gov,https://museummagnet.com,3,3,03M191,info,8:15:00 AM,,,0,0,0,0,,
03M242,DOE,M,P.S. 242 - The Young Diplomats Magnet Academy,,212-678-2908,134 West 122 Street,10027,1,36,,,998487,233036,dgomez5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/03/m242,2,3,03M242,info,8:10:00 AM,1,1,116,0,0,0,,
03M452,DOE,M,P.S. 452,"<b>Note:</b> Students who qualify for FRL will be prioritized within their priority group, after all zoned students are admitted. ",212-259-6222,210 West 61 Street,10023,1,54,,,987760,220510,ps452admissions@gmail.com,ps452.org,2,7,03M452,info,8:40:00 AM,0,0,0,0,0,0,,
03MAAY,NYCEEC,M,Ascension School,,212-222-5161,220 West 108 Street,10025,1,72,,,993688,231494,ymendez@ascensionschoolnyc.org,www.ascensionschoolnyc.org,3,4,03MAAY,info,8:10:00 AM,1,1,0,0,0,0,,1
03MACU,NYCEEC,M,Corpus Christi,,212-662-9344,535 West 121 Street,10027,1,36,,,995106,234772,m004@adnyeducation.org,https://ccschoolnyc.org,3,4,03MACU,info,8:15:00 AM,1,1,0,0,0,0,,
03MAPR,NYCEEC,M,"Riverside Montessori, Inc.",,212-665-1600,202 Riverside Drive,10025,1,30,,,990862,228429,admissions@twinparks.org,,5,9,03MAPR,info,,,1,0,0,0,0,,
03MAQH,NYCEEC,M,Goddard Riverside Preschool at W 83rd 2,,212-877-7780,128 West 83 Street,10024,1,18,,20,991209,225238,mplace@goddard.org,https://goddard.org,3,7,03MAQH,info,,,,0,0,0,1,,
03MAQI,NYCEEC,M,Child Center of NY,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-799-2440,169 West 87 Street,10024,1,25,,23,991571,226415,patriciamachado@childcenterny.org,https://childcenterny.org,3,6,03MAQI,info,8:15:00 AM,1,1,0,0,0,1,,
03MASP,NYCEEC,M,Goddard Riverside Head Start Center at West 95th Street 4,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-749-2133,70 West 95 Street,10025,1,18,,17,993216,227730,pbibbo@goddard.org,https://goddard.org,2,7,03MASP,info,8:00:00 AM,,,0,0,0,1,,
03MAVA,NYCEEC,M,Bloomingdale Family Program 2,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-663-4070,171 West 107 Street,10025,1,18,,18,994059,231104,jfvelilla@msn.com,https://bloomingdalefamilyprogram.org,3,6,03MAVA,info,8:15:00 AM,,,0,0,0,1,,
03MAVB,NYCEEC,M,Bloomingdale Family Program III,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-665-4631,987 Columbus Avenue,10025,1,49,,49,994915,231007,jfvelilla@bloomingdalefamilyprogram.org,https://bloomingdalefamilyprogram.org,3,7,03MAVB,info,8:15:00 AM,,1,0,0,0,1,,1
03MAVG,NYCEEC,M,Harlem Gems at P.S. 149,,212-876-0633,41 West 117 Street,10026,1,40,,,998665,231609,hilda.reyes@hczpromise.org,www.hcz.org,5,9,03MAVG,info,,,,0,0,0,0,,1
03MAVK,NYCEEC,M,Children's Aid Society Frederick Douglass ECP,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-865-6337,885 Columbus Avenue,10025,1,30,,42,994301,229836,jbae@childrensaidnyc.org,childrensaidnyc.org,3,3,03MAVK,info,,0,,0,0,0,1,,1
03MAVM,NYCEEC,M,Citizens Care DCC 1,,212-666-1683,131 Saint Nicholas Avenue,10026,1,18,,21,997234,232224,skyetroy@gmail.com,,3,3,03MAVM,info,8:00:00 AM,0,1,0,0,0,1,,1
03MAVN,NYCEEC,M,Open Door CCC,,212-749-5572,820 Columbus Avenue,10025,1,38,,46,993659,229287,opendoorccc@aol.com,Open Door Learning,3,7,03MAVN,info,9:00:00 AM,1,1,0,0,0,1,,1
03MAVO,NYCEEC,M,Harlem Children's Zone Head Start,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-369-3577,60 West 117 Street,10026,1,30,,27,998571,231514,jcampbell@hcz.org,https://hcz.org,3,2,03MAVO,info,,,,0,0,0,1,,
03MAVQ,NYCEEC,M,Goddard Riverside at Lincoln Square Neighborhood Center,,212-712-9306,243 West 64 Street,10023,1,18,,20,987913,221443,rebekah.barr@lsncny.org,https://lsncny.org,3,7,03MAVQ,info,8:00:00 AM,1,1,0,0,0,1,,
03MAVR,NYCEEC,M,East Calvary DCC,,212-534-5249,1 West 112 Street,10026,1,29,,32,998516,230204,eastcalvarynursery@yahoo.com,eastcalvarydaycare.org,3,3,03MAVR,info,8:30:00 AM,1,1,0,0,0,1,,1
03MAZI,NYCEEC,M,Cathedral Parkway Towers Preschool,,212-749-0291,125 West 109 Street,10025,1,18,,,994487,231479,sandrahuntsmith@yahoo.com,,3,7,03MAZI,info,8:00:00 AM,,1,0,0,0,0,,
03MAZN,NYCEEC,M,Goddard Riverside Day Care 1,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-873-6865,114 West 91 Street,10025,1,18,,61,992338,227020,vmoreira@goddard.org,https://goddard.org,3,7,03MAZN,info,8:45:00 AM,,,0,0,0,1,,
03MBAG,NYCEEC,M,Milestones UWS,,929-461-7928,319 West 74 Street,10023,1,8,,,988525,224085,debbie@milestonesuws.com,www.milestonesuws.com,7,6,03MBAG,info,9:00:00 AM,0,0,0,0,0,0,,
03MBBG,NYCEEC,M,Community Life Center 2,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,212-427-3000,15 Mount Morris Park West,10027,1,60,,69,999302,232580,barbara.sanchez243@gmail.com,,3,6,03MBBG,info,8:00:00 AM,,,0,0,0,1,,1
03MBGS,NYCEEC,M,Hudson Guild,,212-760-9830,206 West 64 Street,10023,1,32,,,988190,221100,emendez@hudsonguild.org,,3,6,03MBGS,info,8:30:00 AM,0,0,0,0,0,0,,
03MBJU,NYCEEC,M,UCP of NYC Manhattan UPK,,347-853-9463,80 West End Avenue,10023,1,16,,,987605,221411,mgiordano@ucpnyc.org,https://ucpnyc.org,2,2,03MBJU,info,,,,0,0,1,0,,1
03MBKK,NYCEEC,M,River Park Nursery School,,212-663-1205,711 Amsterdam Avenue,10025,1,18,,,992315,228138,riverparkns@verizon.net,riverparknurseryschool.com,7,3,03MBKK,info,8:40:00 AM,0,1,0,0,0,0,,
03MBKR,NYCEEC,M,Play Together NYC Preschool,,646-469-5703,270 West 84 Street,10024,1,16,,,990236,226090,office@playtogethernyc.com,www.playtogethernyc.com,7,4,03MBKR,info,8:30:00 AM,0,0,0,0,0,0,,
03MBMI,NYCEEC,M,All My Children Daycare Uws,,718-730-2370,101 West 85 Street,10024,1,30,,,991701,225636,dasbinah@yahoo.com,,5,9,03MBMI,info,,0,0,0,0,0,0,,
03MBNG,NYCEEC,M,"Park West Montessori, Inc.",,212-678-6072,435 Central Park West,10025,1,20,,,994904,229484,pwadmissions@twinparks.org,www.twinparks.org,7,3,03MBNG,info,8:00:00 AM,0,1,0,0,0,0,,
04M007,DOE,M,P.S. 7 Samuel Stern,,212-860-5827,160 East 120 Street,10035,1,18,30,,1001046,231035,JPryceHarvey@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m007,3,3,04M007,info,8:00:00 AM,,,0,0,0,0,,
04M037,DOE,M,River East Elementary,,212-802-3035,508 East 120 Street,10035,1,18,30,,1003514,229670,mpanetta@schools.nyc.gov,https://www.rivereastelementary.org/,2,3,04M037,info,8:00:00 AM,1,0,0,0,0,0,,
04M038,DOE,M,P.S. 38 Roberto Clemente,,212-860-5882,232 East 103 Street,10029,1,36,30,,999494,226582,CSantos@schools.nyc.gov,Ps38rclc.org,2,3,04M038,info,8:20:00 AM,0,0,0,0,0,0,,
04M057,DOE,M,James Weldon Johnson,,212-876-5522,176 East 115 Street,10029,1,36,30,,1000443,229798,LHasty@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m057,2,3,04M057,info,8:00:00 AM,,,109,0,0,0,,
04M072,DOE,M,The Lexington Academy,,212-860-5831,131 East 104 Street,10029,1,36,15,,998767,227582,AHernan7@schools.nyc.gov,https://lexingtonacademy.info,3,1,04M072,info,8:10:00 AM,,,0,0,0,0,,
04M083,DOE,M,P.S. 83 Luis Munoz Rivera,,212-860-5847,219 East 109 Street,10029,1,18,15,,1000188,228334,fcastil@schools.nyc.gov,,2,3,04M083,info,8:20:00 AM,0,0,0,0,0,0,,
04M096,DOE,M,P.S. 96 Joseph Lanzetta,,212-860-5851,216 East 120 Street,10035,1,18,30,,1001519,230774,DPretto@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m096,2,3,04M096,info,,,,109,0,0,0,,
04M102,DOE,M,P.S. 102 Jacques Cartier,,212-860-5834,315 East 113 Street,10029,1,36,30,,1001261,228920,JMullan@schools.nyc.gov,https://ps102m.org,2,3,04M102,info,8:00:00 AM,,,0,0,0,0,,
04M108,DOE,M,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,,212-860-5803,1615 MADISON AVENUE,10029,1,54,45,,998589,228939,RGondim@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m108,3,3,04M108,info,8:00:00 AM,,,0,0,0,0,,1
04M112,DOE,M,P.S. 112 Jose Celso Barbosa,,212-860-5868,535 East 119 Street,10035,1,36,15,,1003557,229497,ereiter@schools.nyc.gov,PS112m.org,2,3,04M112,info,8:15:00 AM,1,0,0,0,0,0,,
04M146,DOE,M,P.S. 146 Ann M. Short,,212-860-5877,421 East 106 Street,10029,1,36,45,,1001170,226970,msilfen@schools.nyc.gov,www.ps146.org,2,3,04M146,info,8:00:00 AM,0,0,0,0,0,0,,
04M155,DOE,M,P.S. 155 William Paca,,212-860-5885,319 East 117 Street,10035,1,18,30,,1001872,229830,FJoseph5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m155,3,3,04M155,info,8:00:00 AM,,,109,0,0,0,,
04M171,DOE,M,P.S. 171 Patrick Henry,,212-860-5801,19 East 103 Street,10029,1,54,30,,997631,227925,dpantel2@schools.nyc.gov,ps171.org,2,3,04M171,info,8:00:00 AM,1,0,0,0,0,0,,
04M182,DOE,M,The Bilingual Bicultural School,,212-860-6031,219 EAST 109 STREET,10029,1,18,15,,1000322,228326,YPerez2@schools.nyc.gov,,5,9,04M182,info,,,,0,0,0,0,,
04M375,DOE,M,Mosaic Preparatory Academy,,212-722-3109,141 East 111 Street,10029,1,36,15,,999640,229213,Lcaesar@schools.nyc.gov,bit.ly/moprep375,3,3,04M375,info,8:00:00 AM,1,0,0,0,0,0,,
04M497,DOE,M,Central Park East I,,212-860-5821,1573 MADISON AVENUE,10029,1,36,,,998390,228427,MGarg@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m497,3,3,04M497,info,8:30:00 AM,1,,0,0,0,0,,
04M964,DOE,M,Central Park East II,,212-860-5992,433 E 100 Street,10029,1,18,15,,997653,227966,NSmith3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/04/m964,3,3,04M964,info,,,,0,0,0,0,,
04MAGN,NYCEEC,M,Saint Ann School,,212-722-1295,314 EAST 110 Street,10029,1,36,,,1000920,228073,information@stannschoolnyc.org,www.stannschoolnyc.org,3,3,04MAGN,info,8:10:00 AM,1,1,0,0,0,0,,1
04MAHP,NYCEEC,M,Saint Paul School,,212-534-0619,114 East 118 Street,10035,1,36,30,,1000441,230785,joseph.muscente@archny.org,https://stpaulschool.us,3,3,04MAHP,info,8:30:00 AM,1,1,0,0,0,0,,
04MAON,NYCEEC,M,Union Johnson Early Childhood Programs,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",212-828-6072,1829 Lexington Avenue,10029,1,36,33,33,1000124,229505,kayala@unionsettlement.org,Union Settlement,3,3,04MAON,info,8:00:00 AM,0,1,0,0,0,1,,1
04MAPH,NYCEEC,M,East Harlem Block Nursery 1,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",212-427-2571,215 East 106 Street,10029,1,20,21,21,999773,227649,cviruet@ehbn.org,https://EastHarlemBlockNursery.org,3,6,04MAPH,info,8:30:00 AM,1,,0,0,0,1,,1
04MAPW,NYCEEC,M,Leggett Memorial,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",212-828-6051,237 East 104 Street,10029,1,36,41,41,999755,227071,mbarr@unionsettlement.org,www.unionsettlement.org ,3,3,04MAPW,info,8:00:00 AM,0,0,0,1,0,1,,1
04MAQT,NYCEEC,M,Union Carver Early Childhood Program,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",212-828-6050,1565 Madison Avenue,10029,1,36,42,42,998272,228245,rcherry@unionsettlement.org,unionsettlement.org,3,7,04MAQT,info,8:00:00 AM,0,0,0,0,0,1,,1
